run_id,date,total_distance_km,duration_min,avg_pace_min_km,min_pace_min_km,fastest_1km_pace,fastest_5min_pace,avg_cadence,total_elev_gain,avg_stride_len_m,avg_gct_est_ms,pace_variability,cadence_drift,week,load_7d,load_28d
6002037959,2021-07-17,0.54791,38.13333333333333,147.56445501842336,4.014129736673089,78.25862123981439,64.87336884267482,9.695054945054945,28.799999999999727,,,248.11834082187303,0.4175824175824179,2021-07-12,75.43453999999998,301.65118
6003429797,2021-07-17,11.89436,61.233333333333334,5.050044456311315,4.202386955790889,4.314483313025457,4.425893313943303,84.48509933774834,61.19999999999976,,,0.9379275392072851,2.83443708609272,2021-07-12,76.51052999999999,305.69277
6003431818,2021-07-17,3.65044,25.666666666666668,6.411945530738479,5.163155720776539,5.4952895661314,5.47429397824139,82.97797356828194,19.60000000000025,1.936545213634514,363.55639218318163,1.3752320938082119,-0.4692982456140413,2021-07-12,69.05349999999999,293.75595
6007326619,2021-07-18,12.72095,74.16666666666667,22.870389403020205,3.509510774198077,3.861642984102317,3.8608666386981643,80.19594594594595,95.5999999999994,,,121.6393636536902,-1.1729729729729712,2021-07-12,56.54430999999999,297.66191999999995
6015447577,2021-07-19,10.04402,58.28333333333333,5.668684503905367,3.3326667999733384,4.794524037206852,4.793502520459111,83.87420382165605,78.00000000000085,2.1532478637094377,360.0921629876593,1.0847724306914905,4.0,2021-07-19,56.57365999999998,304.75849
6019702734,2021-07-20,16.01333,80.93333333333334,4.381111526358409,3.502136303144918,3.651722245311625,3.658134878485883,88.15523059617547,210.60000000000042,2.6692619070965944,340.468371499514,0.9943624569397557,3.8188300408031353,2021-07-19,68.38112999999998,311.04997000000003
6024845863,2021-07-21,10.16439,54.916666666666664,5.242145640916326,4.304407713498622,4.6581990849227,4.646324870560169,85.10554561717352,53.59999999999957,2.3479210310127723,352.66885048297837,3.5110272352201495,1.097225077081191,2021-07-19,65.0354,317.10765
6034525648,2021-07-23,5.14373,24.166666666666668,4.817509707222371,4.314436103201312,4.549685477825974,4.552960244890873,86.18992248062015,20.199999999999818,2.4333793035773184,348.13778639174967,0.6264520863423167,0.745673076923083,2021-07-19,69.63121999999998,311.10542
6034524898,2021-07-23,9.83657,44.95,4.718517407909736,4.07797080172906,4.16890616439965,4.197369563170056,85.83333333333333,43.79999999999967,2.6343837372580348,349.8599496115937,5.28952102681928,0.06666666666666288,2021-07-19,67.57342999999999,310.88397
6034523587,2021-07-23,4.30651,21.3,5.6605675698046465,3.891353412716943,4.142976642478793,4.375185963035601,86.08888888888889,13.800000000000125,2.34102251135549,350.6273728715447,8.90934690294882,4.050125313283218,2021-07-19,68.22949999999999,295.72923
6042501649,2021-07-24,4.273689999999999,25.8,13.112951436968793,4.335761359694763,4.4235561509302475,4.849058312550886,82.24302788844622,29.800000000000068,2.1676120124116642,,117.0008239114357,4.206861239119306,2021-07-19,59.78223999999999,289.17765999999995
6042503179,2021-07-24,3.85229,20.466666666666665,5.388388903057808,2.714440825190011,4.145336778145562,5.084046432451295,84.86255924170617,18.79999999999967,2.2261247653742875,354.07961479715794,0.8359682536060168,2.080188679245282,2021-07-19,53.59050999999999,280.66639000000004
6039682027,2021-07-24,9.882909999999999,57.9,5.2453296017278825,4.069010416666667,4.720995912131359,4.720697809017393,85.4820788530466,50.999999999999766,2.2893219539175074,350.99724386480216,1.0198483969857464,-0.3172661870503646,2021-07-19,47.46008999999998,280.38674
6047413029,2021-07-25,19.15207,94.86666666666666,4.655179264018662,3.4153005464480874,4.120598659765934,4.122901684791741,87.09278350515464,127.40000000000043,2.5386769219416414,344.52826754946045,1.5350680250373645,0.8391320613542774,2021-07-19,56.447769999999984,298.52249
6063369455,2021-07-28,7.550140000000001,188.33333333333334,92.34530781706526,9.208103130755065,13.506048901117184,14.879287007259597,39.445074780814856,244.00000000000006,,,258.49498856949486,8.445667547073356,2021-07-26,58.854179999999985,302.50318
6065808980,2021-07-28,10.10073,53.3,6.735360098053097,3.495525727069351,4.368078456281311,4.371751855390027,84.55363321799308,49.79999999999984,2.315671398736408,355.52011498274084,36.28356414740574,1.872796934865903,2021-07-26,59.11833999999999,305.37546999999995
6073276752,2021-07-30,2.01813,10.116666666666667,5.29480443673497,4.6040515653775325,4.9178065574745276,4.885535903239482,83.88429752066116,22.600000000000023,2.2796674250549627,359.4482523219331,1.3370739995033363,2.0365591397849556,2021-07-26,56.829959999999986,294.62886000000003
6073276476,2021-07-30,15.01351,68.33333333333333,4.548269018089156,2.782415136338342,3.6890530258130654,3.736707184321641,87.2593486127865,160.3999999999998,2.6074121311180587,343.9926820739244,3.009524888830878,4.57789855072464,2021-07-26,67.56977999999998,289.63479
6083779655,2021-08-01,28.37098,136.31666666666666,4.426894813688126,0.29830087819778545,3.63841930077484,3.7817283584354633,86.61549100968188,220.80000000000035,2.771946170163913,,1.8449393596714527,1.6901409528473579,2021-07-26,92.08846999999999,306.78461
6091016690,2021-08-02,10.11317,58.983333333333334,5.109461739381505,4.125412541254125,4.629497173427918,4.622853545157797,85.10912343470483,63.39999999999991,2.358593440759113,352.52488309614193,1.0549790608200695,-0.2367934224049435,2021-08-02,92.31872999999999,299.39743000000004
6097250788,2021-08-03,16.782700000000002,82.51666666666667,4.557570439239129,3.1228530385360065,3.530042285610975,3.529467009635282,86.61781285231116,108.6000000000002,2.6177908386016506,346.9113805586545,1.0099523441970117,2.1853573030043663,2021-08-02,89.94935999999998,303.88173
6103103961,2021-08-04,10.013860000000001,65.28333333333333,6.19958067104422,4.232266802099204,4.5418393160121155,4.53547567943919,84.1358024691358,71.1999999999997,2.3725452811080348,356.9217704227539,16.072518008771215,0.43881730096893534,2021-08-02,92.41307999999998,296.33302000000003
6108457458,2021-08-05,8.38797,41.93333333333333,3.9558243685272565,3.265412748171369,3.5330699697935697,3.552281034769985,91.10772357723577,44.599999999999966,2.9062001685602685,329.40460985254754,1.190394794208521,0.7967479674796749,2021-08-02,90.70031999999998,293.90262
6108457977,2021-08-05,1.17752,7.25,6.185807596296107,4.907734589713388,5.163363965438233,5.79840843544545,84.46835443037975,10.999999999999885,2.0174921258991745,357.70697365881944,1.6143670357658044,2.381578947368425,2021-08-02,89.85970999999998,283.97267000000005
6108455390,2021-08-05,4.90032,25.366666666666667,8.845468127785658,4.032583272844584,4.302297715080467,4.301622527937882,85.34154929577464,31.2000000000005,2.336493442007994,351.81375063348423,43.88630080005258,0.16901408450704025,2021-08-02,79.74651999999999,263.64285
6117011863,2021-08-07,9.55697,58.68333333333333,10.559171074164398,4.580012824035907,4.908326910051782,4.9047895382179325,84.2399299474606,73.2000000000001,2.18900054025111,357.29897595022004,85.62808348587346,2.043189205161042,2021-08-02,60.932509999999986,263.18515
6123931498,2021-08-08,24.59678,124.88333333333334,5.444466392035176,3.776720296094871,4.0228504377750625,4.023575439086131,86.7275641025641,167.99999999999977,2.552423075847207,345.97761502715497,25.200556825297177,0.0320512820512846,2021-08-02,75.41611999999998,283.57607
